Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),SPACE1-1 LIGHTS 1:Lights Electricity Energy [J](Hourly),SPACE2-1 LIGHTS 1:Lights Electricity Energy [J](Hourly),SPACE3-1 LIGHTS 1:Lights Electricity Energy [J](Hourly),SPACE4-1 LIGHTS 1:Lights Electricity Energy [J](Hourly),SPACE5-1 LIGHTS 1:Lights Electricity Energy [J](Hourly),SPACE1-1 ELECEQ 1:Electric Equipment Electricity Energy [J](Hourly),SPACE2-1 ELECEQ 1:Electric Equipment Electricity Energy [J](Hourly),SPACE3-1 ELECEQ 1:Electric Equipment Electricity Energy [J](Hourly),SPACE4-1 ELECEQ 1:Electric Equipment Electricity Energy [J](Hourly),SPACE5-1 ELECEQ 1:Electric Equipment Electricity Energy [J](Hourly),PLENUM-1:Zone Windows Total Heat Gain Energy [J](Hourly),SPACE1-1:Zone Windows Total Heat Gain Energy [J](Hourly),SPACE2-1:Zone Windows Total Heat Gain Energy [J](Hourly),SPACE3-1:Zone Windows Total Heat Gain Energy [J](Hourly),SPACE4-1:Zone Windows Total Heat Gain Energy [J](Hourly),SPACE5-1:Zone Windows Total Heat Gain Energy [J](Hourly),WF-1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),DF-1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WR-1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WB-1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),DB-1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WL-1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WALL-1PF:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),WALL-1PR:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),WALL-1PB:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),WALL-1PL:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),TOP-1:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),FRONT-1:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),RIGHT-1:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),BACK-1:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),LEFT-1:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),PLENUM-1:Zone Air Temperature [C](Hourly),SPACE1-1:Zone Air Temperature [C](Hourly),SPACE2-1:Zone Air Temperature [C](Hourly),SPACE3-1:Zone Air Temperature [C](Hourly),SPACE4-1:Zone Air Temperature [C](Hourly),SPACE5-1:Zone Air Temperature [C](Hourly) 
 06/22  24:00:00,12.8,285120.0,123120.00000000001,285120.0,123120.00000000001,533520.0000000001,76032.0,32832.0,76032.0,32832.0,142272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.424486052220836,20.456572454097305,20.552103824612015,20.46054063891121,20.7407087959484,21.33244649703716 
 06/23  01:00:00,12.425,285120.0,123120.00000000001,285120.0,123120.00000000001,533520.0000000001,76032.0,32832.0,76032.0,32832.0,142272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.633856204428934,20.218845892215434,20.31511955234855,20.228525543108972,20.42339518805804,21.078635467362567 
 06/23  02:00:00,11.8875,285120.0,123120.00000000001,285120.0,123120.00000000001,533520.0000000001,76032.0,32832.0,76032.0,32832.0,142272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.966770943378357,20.016120712143273,20.1143568488206,20.028200290961056,20.176227944554366,20.880611585255306 
 06/23  03:00:00,11.325,285120.0,123120.00000000001,285120.0,123120.00000000001,533520.0000000001,76032.0,32832.0,76032.0,32832.0,142272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.461011864617383,19.848578961429425,19.946890047755836,19.861515013578956,19.98241027843773,20.717183341753913 
 06/23  04:00:00,10.4125,285120.0,123120.00000000001,285120.0,123120.00000000001,533520.0000000001,76032.0,32832.0,76032.0,32832.0,142272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.016260545288365,19.692542564255177,19.793637712039974,19.70636147042046,19.814070129263346,20.576735484441695 
 06/23  05:00:00,10.0,285120.0,123120.00000000001,285120.0,123120.00000000001,533520.0000000001,76032.0,32832.0,76032.0,32832.0,142272.0,0.0,0.0,0.0,0.0,0.0,0.0,141764.07588827916,57928.57686619015,218156.227624967,480127.02491672983,115447.65346779124,158849.93618646637,402218.75816919946,283738.84680684604,668872.5041432342,206057.7217944896,17137386.036924034,932332.1049306657,851216.5404205378,1913413.9667703994,618173.1653834684,19.615281684005993,19.57268933251165,19.694105491746544,19.613954858821195,19.696699532597847,20.475287251970826 
 06/23  06:00:00,10.0,285120.0,123120.00000000001,285120.0,123120.00000000001,533520.0000000001,76032.0,32832.0,76032.0,32832.0,142272.0,0.0,0.0,48312.51682990166,12336.007937786375,0.0,0.0,519038.04797113035,211335.88750144833,715466.4453213234,1344401.3987725915,324133.9851064692,577612.9654045826,1462624.0192760625,921543.4465173269,1908626.4077071003,749270.7557056481,62811731.65008724,3395373.095328727,2764630.3395519797,5459923.084342442,2247812.2671169434,19.30256396141015,19.549794305816658,19.735501378206553,19.669899634183828,19.711682517647944,20.40261979993413 
 06/23  07:00:00,10.375,285120.0,123120.00000000001,285120.0,123120.00000000001,533520.0000000001,76032.0,32832.0,76032.0,32832.0,142272.0,0.0,0.0,607133.8139154785,837959.3999306543,329433.7922119342,0.0,1108221.5675238213,448996.4874107451,1480264.8312626197,2610005.069333021,631551.3693487035,1221329.2625522823,3092766.5266922014,1915114.1212907785,3763315.677868399,1584289.7482001535,133745299.28845564,7194954.809492273,5745342.363872333,10765550.586689107,4752869.244600459,19.62737003251878,22.074481384925726,22.10678897161513,22.091421907202154,22.10094511612449,21.964687251110266 
 06/23  08:00:00,11.287499999999998,285120.0,123120.00000000001,285120.0,123120.00000000001,533520.0000000001,76032.0,32832.0,76032.0,32832.0,142272.0,0.0,12136.070485341357,1102263.6171130342,1793119.4204463074,816996.0981374078,0.0,1508084.1340874254,609330.7957089753,1917521.0653737034,3259947.572255286,789608.7063275649,1652683.8737460296,4185039.192161092,2482523.7365066847,4715820.852096488,2143836.3907861146,180718536.32475802,9748162.196769202,7447571.209520051,13490339.978538312,6431509.1723583415,20.01374729467259,22.202523645061476,22.2004405915397,22.202581692519978,22.201866232349794,22.203518690242287 
 06/23  09:00:00,12.3875,5132160.000000001,2216160.0,5132160.000000001,2216160.0,9603360.0,1520640.0000000002,656640.0,1520640.0000000002,656640.0,2845440.0000000005,0.0,1211786.1963135428,3196875.7686049934,4387156.110433603,1747352.7070218031,0.0,2410756.9442999763,929566.2563856954,3753104.330202219,4958106.994963617,1209914.3470832885,2413393.434709068,6117501.570410932,4815506.675700148,7431603.578188883,3130617.2661358444,301913598.51686454,14544320.071204001,14446520.027100436,21259259.416294426,9391851.798407529,20.964842765777604,22.209628338710584,22.218274329257277,22.41282936193564,22.199541506880742,22.74527771669293 
 06/23  10:00:00,13.4875,5417280.0,2339280.0,5417280.0,2339280.0,10136879.999999998,3421440.0,1477440.0000000002,3421440.0,1477440.0000000002,6402240.0,0.0,3494063.713225656,7603295.6374281105,6187256.039216349,2683636.035238125,0.0,3961359.2575333198,1382128.831538754,7807048.052541424,6292177.54259922,1535142.4053869816,3239331.9450689903,8240563.892712478,10118262.931542736,9716259.43309999,4202012.142790507,587856331.3270319,20610905.24330786,30354788.794628195,27794873.296327025,12606036.428371515,22.089829724869144,23.205569895845645,23.458473449960337,23.724917179985006,22.52507185899142,23.797443044476346 
 06/23  11:00:00,14.2125,5702400.0,2462400.0,5702400.0,2462400.0,10670400.0,3421440.0,1477440.0000000002,3421440.0,1477440.0000000002,6402240.0,0.0,4446034.136439342,8456530.293332947,5351231.806380053,2608691.992500072,0.0,4715266.251452802,1558626.8938872316,8574013.02276157,5736941.392538254,1388847.7975638073,3182536.8308971343,11983549.438985124,12095955.875262516,8283836.889543325,4128338.3842970016,862188316.4834869,26387595.292445485,36287867.625787534,23697205.52828377,12385015.152890999,23.322917691543317,23.883191320351777,23.898848231299866,23.89885351757857,23.04468133844521,23.898789103732817 
 06/23  12:00:00,14.4,5417280.0,2339280.0,5417280.0,2339280.0,10136879.999999998,3421440.0,1477440.0000000002,3421440.0,1477440.0000000002,6402240.0,0.0,4628490.523415209,5064109.298283426,5207043.885798577,2529725.641067302,0.0,4897829.463142583,1578710.7495702817,5424520.416994168,5646635.451910019,1366985.763743559,3132440.104709208,18681196.548523426,9009034.013802705,8153439.935637873,4063353.672842481,973426140.0550039,35147696.407433026,27027102.04140811,23324184.733914897,12190061.018527437,24.33331893410543,23.898593280480625,23.89879696661098,23.898642608144964,23.201774655334866,23.898500606216324 
 06/23  13:00:00,14.775,4561920.0,1969920.0000000002,4561920.0,1969920.0000000002,8536320.000000002,3421440.0,1477440.0000000002,3421440.0,1477440.0000000002,6402240.0,0.0,4677635.748212514,2866741.759225998,5697339.704332421,2899066.478535705,0.0,4938052.840619808,1571904.4028263895,3487374.457554705,5987363.694030648,1449472.1683027055,3454936.853765303,22620050.499734513,5012524.629705193,8645433.314733438,4744912.216530445,922582035.6632433,40269804.57918072,15037573.889115576,24731608.416737456,14234736.649591327,25.18541359458399,23.898846620422795,23.890682884842935,23.89886033766744,23.07159683675998,23.89871082886572 
 06/23  14:00:00,15.0,5132160.000000001,2216160.0,5132160.000000001,2216160.0,9603360.0,3421440.0,1477440.0000000002,3421440.0,1477440.0000000002,6402240.0,0.0,3904866.447774483,2694937.715108405,5712840.500886438,4248199.976460075,0.0,4232387.995172602,1534320.974005123,3311985.107703428,5970288.944149599,1445338.566938555,4657475.540757418,18520695.249426305,4296256.7206167355,8620778.288079632,6849749.00336578,644618369.5966885,33881503.15492911,12888770.161850203,24661078.873276982,20549247.010097336,25.878960634557828,23.898812578885973,23.897949008447405,23.898809368228875,23.65274027866247,23.89851860866002 
 06/23  15:00:00,15.0,5702400.0,2462400.0,5702400.0,2462400.0,10670400.0,3041280.0000000005,1313280.0,3041280.0000000005,1313280.0,5690880.000000001,0.0,3146812.2427855344,2399471.888850716,5027328.676672071,5144041.402271647,0.0,3483993.737015499,1562558.305616226,3022500.1536100414,5448454.224270732,1319008.3585911707,5534000.190185199,14791737.464258574,3920741.2399920244,7867276.830247155,7441955.452211707,487272356.6569129,27505447.18984472,11762223.71997607,22505570.60455948,22325866.356635112,26.24681540262676,23.898603161158576,23.898678736033048,23.898579386726862,23.89801621059813,23.89826823152029 
 06/23  16:00:00,14.624999999999998,5702400.0,2462400.0,5702400.0,2462400.0,10670400.0,2661119.9999999995,1149120.0,2661119.9999999995,1149120.0,4979519.999999999,0.0,3118056.7295470797,2309829.587354616,4804240.941493482,6637379.106825544,0.0,3281087.6389424177,1795829.5407995959,2963292.1651643543,5341724.034572585,1293170.2022020123,6986566.126501765,14098160.812830064,3843937.537679978,7713164.138107851,8885541.116843753,448406908.5338264,27345561.179170694,11531812.613039931,22064707.24753803,26656623.350531247,26.330112212556383,23.89830374485781,23.886344902935804,23.89825383295291,23.89804258596793,23.89797702545208 
 06/23  17:00:00,14.4,5702400.0,2462400.0,5702400.0,2462400.0,10670400.0,1900800.0,820800.0,1900800.0,820800.0,3556800.0,0.0,1267328.5365993418,1240499.6913702125,2335732.351759104,5487977.616967654,0.0,2167499.03629181,1301382.9744026468,1988510.0465973187,3584551.0050504296,867778.7392241036,5994465.138938339,9277292.620716328,2579464.9957322893,5175900.155910186,7379198.17036095,285479246.8163067,18711868.411063578,7738394.987196865,14806468.47879225,22137594.511082843,26.370183101378995,23.898344830481413,23.47181179666549,23.89829467882913,23.89800787939147,23.897870509143022 
 06/23  18:00:00,14.4,5702400.0,2462400.0,5702400.0,2462400.0,10670400.0,1900800.0,820800.0,1900800.0,820800.0,3556800.0,0.0,0.0,347580.6174107617,349700.885744554,1293113.0309972987,0.0,1048457.7719181608,488650.39459491544,1119560.6444610488,2018155.3722521537,488572.2987408536,2069489.6449818574,3479568.740293325,1452277.0442766403,2914108.542791942,2607217.7997879153,129793043.79095075,7715484.194502906,4356831.1328299185,8336261.323232688,7821653.399363742,26.19533437741142,23.76540042172136,23.012437545855974,23.893109577214013,23.603932028326867,23.898048210460118 
 06/23  19:00:00,14.4,3421440.0,1477440.0,3421440.0,1477440.0,6402239.999999999,1140480.0,492479.99999999994,1140480.0,492479.99999999994,2134080.0,0.0,0.0,0.0,0.0,93222.85846393337,0.0,440343.4807414084,182325.94098475776,479675.51426035434,864678.2296535335,209328.69497632296,841035.2843998153,1301822.4991966425,622227.783290163,1248549.1704177614,1081200.7977147435,52687278.386454135,2979273.244636357,1866683.3498704885,3571669.3481622846,3243602.3931442294,25.37897580017369,22.601725333819026,22.24194824578405,22.83884508522027,22.34954711643206,23.6203261788753 
 06/23  20:00:00,13.712500000000002,1140480.0,492480.00000000006,1140480.0,492480.00000000006,2134080.0000000005,1140480.0,492479.99999999994,1140480.0,492479.99999999994,2134080.0,0.0,0.0,0.0,0.0,0.0,0.0,37650.72127589149,15325.3368983175,41896.19690549884,76557.91203338884,18533.804115300092,95660.42358124419,106097.64510239974,54347.1095642527,110561.49620702381,123539.52469913165,4614333.851285844,246296.34422239498,163041.32869275802,316278.37849386316,370618.5740973948,24.079545146322356,22.202124906261897,22.201527624169078,22.20257774710025,22.20207767717747,22.475414248812843 
 06/23  21:00:00,12.9875,1140480.0,492480.00000000006,1140480.0,492480.00000000006,2134080.0000000005,76032.0,32832.0,76032.0,32832.0,142272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.373868172046734,21.427671760491528,21.564697204210084,21.47033590307229,21.662824922490525,22.150375919266754 
 06/23  22:00:00,12.8,285120.0,123120.00000000001,285120.0,123120.00000000001,533520.0000000001,76032.0,32832.0,76032.0,32832.0,142272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.531740453765334,20.789698122115606,20.942431937576103,20.824929869273962,21.019565686759563,21.751470757430567 
 06/23  23:00:00,12.8,285120.0,123120.00000000001,285120.0,123120.00000000001,533520.0000000001,76032.0,32832.0,76032.0,32832.0,142272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.746929970201947,20.41912417488397,20.527561359092946,20.438046481195446,20.573466166538356,21.31332148692277 
 06/23  24:00:00,12.425,285120.0,123120.00000000001,285120.0,123120.00000000001,533520.0000000001,76032.0,32832.0,76032.0,32832.0,142272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.100580505726512,20.178917198884587,20.274709961692285,20.19150783558026,20.301420310978315,21.027422744911682 
 06/24  01:00:00,12.2,285120.0,123120.00000000001,285120.0,123120.00000000001,533520.0000000001,76032.0,32832.0,76032.0,32832.0,142272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.61949833931471,20.0018081877378,20.089356061049525,20.012127592536952,20.104819432758408,20.822156551005968 
 06/24  02:00:00,11.8875,285120.0,123120.00000000001,285120.0,123120.00000000001,533520.0000000001,76032.0,32832.0,76032.0,32832.0,142272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.194886917110242,19.860006197945065,19.94016243026116,19.864903942221396,19.9491195954987,20.659313611060952 
 06/24  03:00:00,11.325,285120.0,123120.00000000001,285120.0,123120.00000000001,533520.0000000001,76032.0,32832.0,76032.0,32832.0,142272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.82086952309225,19.725807684300673,19.802800553745374,19.72380292259736,19.80796074246389,20.536293848767755 
 06/24  04:00:00,10.4125,285120.0,123120.00000000001,285120.0,123120.00000000001,533520.0000000001,76032.0,32832.0,76032.0,32832.0,142272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.492360987766055,19.5960040786324,19.6715571998435,19.589865298339745,19.674543225961866,20.450180360595137 
